"ROC_observed_outcome","ROC_observed_corrected","sum_low_risk","sum_high_risk","sum_outcome_observed","sum_outcome_true","sum_high_risk_observed","sum_high_risk_true","sum_low_risk_observed","sum_low_risk_true"
0.681073703366697,0.742178985537423,1063,228,35,53,14,13,21,40
0.753119217552207,0.804295056878245,1119,172,30,48,13,13,17,35
0.72867042707494,0.782344692691286,1059,232,50,66,25,23,25,43
0.767377998797749,0.786515495206819,1055,236,29,56,11,12,18,44
0.711657830078883,0.76172176678984,1085,206,37,58,14,12,23,46
0.770447190350103,0.801612609058232,1060,231,55,61,30,28,25,33
0.710961231015188,0.787721357038154,1065,226,40,61,22,20,18,41
0.792444512009729,0.842012630544496,1042,249,26,41,15,15,11,26
0.766549754273953,0.812680446029131,1061,230,38,61,18,17,20,44
0.688499504288978,0.739643890314239,1074,217,37,53,12,11,25,42
0.752856967313836,0.798265822664758,1071,220,39,65,20,16,19,49
0.702656621728787,0.758830521801775,1085,206,30,56,15,14,15,42
0.779941706412295,0.828823181326825,1062,229,33,55,17,20,16,35
0.709861237488626,0.763728404842163,1095,196,35,46,16,12,19,34
0.751778093883357,0.806662773288749,1062,229,37,51,20,19,17,32
0.737018962174242,0.779230038805115,1042,249,49,59,23,20,26,39
0.712261146496815,0.765181790477925,1060,231,35,55,17,19,18,36
0.718155476762362,0.757647304391921,1068,223,42,64,19,21,23,43
0.753481608912919,0.793618024628905,1101,190,39,57,21,12,18,45
0.720962259728082,0.78544567351072,1076,215,27,63,11,13,16,50
0.71687898089172,0.766190314511799,1093,198,35,51,13,11,22,40
0.753424390243903,0.818211259495279,1057,234,41,63,22,23,19,40
0.699491775506858,0.759960444243728,1086,205,29,50,12,10,17,40
0.732836728488902,0.762303984600297,1067,224,26,55,11,15,15,40
0.732470119521912,0.777071335297837,1061,230,36,61,16,13,20,48
0.778086910439852,0.813431920451133,1071,220,33,42,19,14,14,28
0.749278927723108,0.791074645943329,1087,204,28,45,13,17,15,28
0.778031260236792,0.810218187126038,1059,232,34,47,17,12,17,35
0.720604155753448,0.767726104524525,1054,237,46,60,21,16,25,44
0.719263381028087,0.763904980714913,1044,247,33,46,16,21,17,25
0.733380726698262,0.774702665568751,1057,234,25,37,11,10,14,27
0.810394265232975,0.835445133584179,1060,231,31,48,16,14,15,34
0.699465470631605,0.746027399039104,1074,217,39,57,19,17,20,40
0.758961579858674,0.797447293711277,1089,202,34,44,16,15,18,29
0.775320938468349,0.799514391757735,1092,199,36,67,18,19,18,48
0.734878048780488,0.780995077448847,1058,233,41,53,19,17,22,36
0.730371072391922,0.781539087251459,1049,242,44,59,21,19,23,40
0.761067434133558,0.793388660575565,1049,242,34,54,19,22,15,32
0.767274150268336,0.805047193667926,1086,205,43,47,18,11,25,36
0.758001328021248,0.790803557621312,1076,215,36,67,13,17,23,50
0.745370791628753,0.784300846838574,1071,220,35,72,17,18,18,54
0.733270911360799,0.77605600586913,1091,200,45,60,19,17,26,43
0.739775609756098,0.791236824766787,1063,228,41,65,20,23,21,42
0.737476447939706,0.765343230337608,1066,225,39,56,13,12,26,44
0.763810673102708,0.802443485305088,1056,235,48,66,27,20,21,46
0.730280200898758,0.766793111481391,1084,207,30,57,11,17,19,40
0.830670762928827,0.85546811917327,1076,215,31,65,22,24,9,41
0.758131153305204,0.793232940614623,1067,224,27,53,12,9,15,44
0.720569852148799,0.773781498198443,1085,206,37,53,16,16,21,37
0.768229651704228,0.811019106504268,1077,214,52,66,28,24,24,42
0.768677185838706,0.825972229005439,1063,228,28,51,16,10,12,41
0.775261601455869,0.827375298089322,1053,238,35,58,21,19,14,39
0.768287426182163,0.817457282347955,1067,224,37,58,20,22,17,36
0.78660687138948,0.806156077284976,1086,205,26,45,10,12,16,33
0.803136200716846,0.831348416840476,1055,236,31,50,14,14,17,36
0.671293513306738,0.740277326941118,1075,216,29,48,13,15,16,33
0.720938805603342,0.783569419475588,1071,220,39,58,16,14,23,44
0.780281477649899,0.823452568741777,1076,215,37,62,18,13,19,49
0.706957621758381,0.733649714321524,1064,227,51,66,23,17,28,49
0.792551910198969,0.828944002586897,1066,225,33,44,18,14,15,30
0.798573975044563,0.836273023407428,1080,211,33,59,21,18,12,41
0.74213625521765,0.777166996356056,1076,215,43,73,20,18,23,55
0.718852489564699,0.749261166603032,1061,230,43,72,19,19,24,53
0.697078353253652,0.727384757864514,1056,235,36,58,14,14,22,44
0.822941310282075,0.849564781832452,1058,233,35,65,21,21,14,44
0.774337271644162,0.824927738977459,1061,230,32,53,17,14,15,39
0.728158024084542,0.771632835871398,1061,230,39,64,18,16,21,48
0.794754084227768,0.834999611681004,1073,218,37,58,18,18,19,40
0.71072391922432,0.754454100635491,1070,221,44,77,20,22,24,55
0.68236698020497,0.734264059679931,1099,192,34,61,11,15,23,46
0.638557794707955,0.675238326108619,1064,227,39,67,13,9,26,58
0.807053815749468,0.87290586216694,1055,236,26,49,17,16,9,33
0.764691057252069,0.806990584015957,1072,219,38,56,21,13,17,43
0.775917506348816,0.810962979712879,1059,232,39,62,21,23,18,39
0.745521215295967,0.777288645009347,1068,223,46,66,18,14,28,52
0.707569721115538,0.746171761288011,1066,225,36,63,15,13,21,50
0.754549428930542,0.799475533145227,1063,228,29,50,12,18,17,32
0.687772006177173,0.72434551467849,1085,206,34,52,10,16,24,36
0.739045289731135,0.779931511222219,1076,215,47,69,22,17,25,52
